fase,region,lokasi,sumber,bujur,lintang
6,Indramayu,16_Sukamandi1,Drone (rice field),107.633719,-6.364952
6,Indramayu,16_Sukamandi1,Drone (rice field),107.6316,-6.363707
6,Indramayu,16_Sukamandi1,Drone (rice field),107.633416,-6.365505
6,Indramayu,16_Sukamandi1,Drone (rice field),107.630857,-6.365244
6,Indramayu,16_Sukamandi1,Drone (rice field),107.632817,-6.36462
6,Indramayu,16_Sukamandi1,Drone (rice field),107.632955,-6.3637
6,Indramayu,16_Sukamandi1,Drone (rice field),107.631925,-6.363452
6,Indramayu,16_Sukamandi1,Drone (rice field),107.633708,-6.365778
6,Indramayu,16_Sukamandi1,Drone (rice field),107.632357,-6.365309
6,Indramayu,16_Sukamandi1,Drone (rice field),107.633276,-6.365517
6,Indramayu,16_Sukamandi1,Drone (rice field),107.631602,-6.364158
6,Indramayu,16_Sukamandi1,Drone (rice field),107.631571,-6.36412
6,Indramayu,16_Sukamandi1,Drone (rice field),107.632291,-6.365623
6,Indramayu,16_Sukamandi1,Drone (rice field),107.630808,-6.364158
6,Indramayu,16_Sukamandi1,Drone (rice field),107.633789,-6.364545
6,Indramayu,16_Sukamandi1,Drone (rice field),107.631516,-6.365704
6,Indramayu,16_Sukamandi1,Drone (rice field),107.631553,-6.36369
6,Indramayu,16_Sukamandi1,Drone (rice field),107.632049,-6.363253
6,Indramayu,16_Sukamandi1,Drone (rice field),107.631605,-6.36461
6,Indramayu,16_Sukamandi1,Drone (rice field),107.63251,-6.365058
6,Indramayu,16_Sukamandi1,Drone (rice field),107.633585,-6.36559
6,Indramayu,16_Sukamandi1,Drone (rice field),107.630696,-6.365382
6,Indramayu,16_Sukamandi1,Drone (rice field),107.631406,-6.364488
6,Indramayu,16_Sukamandi1,Drone (rice field),107.631797,-6.363779
6,Indramayu,16_Sukamandi1,Drone (rice field),107.632611,-6.365697
6,Indramayu,16_Sukamandi1,Drone (rice field),107.632099,-6.365322
6,Indramayu,16_Sukamandi1,Drone (rice field),107.631148,-6.363709
6,Indramayu,16_Sukamandi1,Drone (rice field),107.632506,-6.364154
6,Indramayu,16_Sukamandi1,Drone (rice field),107.632945,-6.364917
6,Indramayu,16_Sukamandi1,Drone (rice field),107.631151,-6.364161
6,Indramayu,16_Sukamandi1,Drone (rice field),107.631155,-6.365064
6,Indramayu,16_Sukamandi1,Drone (rice field),107.632641,-6.364352
6,Indramayu,16_Sukamandi1,Drone (rice field),107.631197,-6.36309
6,Indramayu,16_Sukamandi1,Drone (rice field),107.631651,-6.364032
6,Indramayu,16_Sukamandi1,Drone (rice field),107.632063,-6.365963
6,Indramayu,16_Sukamandi1,Drone (rice field),107.632847,-6.365266
6,Indramayu,16_Sukamandi1,Drone (rice field),107.631677,-6.36595
6,Indramayu,16_Sukamandi1,Drone (rice field),107.632052,-6.363704
6,Indramayu,16_Sukamandi1,Drone (rice field),107.632962,-6.365055
6,Indramayu,16_Sukamandi1,Drone (rice field),107.6317,-6.365586
6,Indramayu,16_Sukamandi1,Drone (rice field),107.633161,-6.365335
6,Indramayu,16_Sukamandi1,Drone (rice field),107.633418,-6.365957
6,Indramayu,16_Sukamandi1,Drone (rice field),107.632508,-6.364606
6,Indramayu,16_Sukamandi1,Drone (rice field),107.630791,-6.365535
6,Indramayu,16_Sukamandi1,Drone (rice field),107.632501,-6.36325
5,Indramayu,,Drone (rice field),107.670528,-6.326139
6,Indramayu,16_Sukamandi1,Drone (rice field),107.632515,-6.365961
6,Indramayu,16_Sukamandi1,Drone (rice field),107.632519,-6.365954
6,Indramayu,16_Sukamandi1,Drone (rice field),107.630762,-6.365306
6,Indramayu,16_Sukamandi1,Drone (rice field),107.632631,-6.363438
6,Indramayu,16_Sukamandi1,Drone (rice field),107.631891,-6.365461
6,Indramayu,16_Sukamandi1,Drone (rice field),107.633658,-6.363681
4,Indramayu,,Drone (rice field),107.668464,-6.327472
6,Indramayu,16_Sukamandi1,Drone (rice field),107.632503,-6.363702
6,Indramayu,16_Sukamandi1,Drone (rice field),107.631563,-6.364395
6,Indramayu,16_Sukamandi1,Drone (rice field),107.633143,-6.36507
6,Indramayu,16_Sukamandi1,Drone (rice field),107.633223,-6.364719
6,Indramayu,16_Sukamandi1,Drone (rice field),107.631141,-6.36423
6,Indramayu,16_Sukamandi1,Drone (rice field),107.631886,-6.365875
6,Indramayu,16_Sukamandi1,Drone (rice field),107.631939,-6.364676
6,Indramayu,16_Sukamandi1,Drone (rice field),107.632717,-6.365068
6,Indramayu,16_Sukamandi1,Drone (rice field),107.632059,-6.36506
6,Indramayu,16_Sukamandi1,Drone (rice field),107.631305,-6.363997
6,Indramayu,16_Sukamandi1,Drone (rice field),107.631713,-6.363079
6,Indramayu,16_Sukamandi1,Drone (rice field),107.632387,-6.36434
6,Indramayu,16_Sukamandi1,Drone (rice field),107.631328,-6.365441
6,Indramayu,16_Sukamandi1,Drone (rice field),107.632144,-6.363974
6,Indramayu,16_Sukamandi1,Drone (rice field),107.630972,-6.365427
6,Indramayu,16_Sukamandi1,Drone (rice field),107.633413,-6.365053
6,Indramayu,16_Sukamandi1,Drone (rice field),107.632104,-6.364557
6,Indramayu,16_Sukamandi1,Drone (rice field),107.630884,-6.365487
6,Indramayu,16_Sukamandi1,Drone (rice field),107.633482,-6.364546
6,Indramayu,16_Sukamandi1,Drone (rice field),107.630717,-6.364261
6,Indramayu,16_Sukamandi1,Drone (rice field),107.632291,-6.365882
6,Indramayu,16_Sukamandi1,Drone (rice field),107.630701,-6.364615
6,Indramayu,16_Sukamandi1,Drone (rice field),107.632513,-6.365509
6,Indramayu,16_Sukamandi1,Drone (rice field),107.632485,-6.365504
6,Indramayu,16_Sukamandi1,Drone (rice field),107.633348,-6.363212
6,Indramayu,16_Sukamandi1,Drone (rice field),107.631857,-6.364159
6,Indramayu,16_Sukamandi1,Drone (rice field),107.632056,-6.364608
6,Indramayu,16_Sukamandi1,Drone (rice field),107.631598,-6.363255
6,Indramayu,16_Sukamandi1,Drone (rice field),107.630861,-6.363769
6,Indramayu,16_Sukamandi1,Drone (rice field),107.633409,-6.364149
6,Indramayu,16_Sukamandi1,Drone (rice field),107.631582,-6.363112
6,Indramayu,16 Sukamandi1,Drone (rice field),107.629444,-6.365389
6,Indramayu,16_Sukamandi1,Drone (rice field),107.633131,-6.364124
6,Indramayu,16_Sukamandi1,Drone (rice field),107.630786,-6.364933
6,Indramayu,16_Sukamandi1,Drone (rice field),107.630951,-6.363282
6,Indramayu,16_Sukamandi1,Drone (rice field),107.631441,-6.365117
6,Indramayu,16_Sukamandi1,Drone (rice field),107.631146,-6.363257
6,Indramayu,16_Sukamandi1,Drone (rice field),107.631913,-6.365031
6,Indramayu,16_Sukamandi1,Drone (rice field),107.631706,-6.363295
6,Indramayu,16_Sukamandi1,Drone (rice field),107.631609,-6.365514
6,Indramayu,16_Sukamandi1,Drone (rice field),107.630704,-6.365067
6,Indramayu,16_Sukamandi1,Drone (rice field),107.631153,-6.364613
6,Indramayu,16_Sukamandi1,Drone (rice field),107.633404,-6.363246
6,Indramayu,16_Sukamandi1,Drone (rice field),107.631094,-6.363179
6,Indramayu,16_Sukamandi1,Drone (rice field),107.633012,-6.365161
6,Indramayu,16_Sukamandi1,Drone (rice field),107.631704,-6.365169
6,Indramayu,16_Sukamandi1,Drone (rice field),107.632957,-6.364152
6,Indramayu,16_Sukamandi1,Drone (rice field),107.63073,-6.3645
6,Indramayu,16_Sukamandi1,Drone (rice field),107.631115,-6.364677
6,Indramayu,16_Sukamandi1,Drone (rice field),107.633858,-6.363695
6,Indramayu,16_Sukamandi1,Drone (rice field),107.631858,-6.363206
6,Indramayu,16_Sukamandi1,Drone (rice field),107.633691,-6.364405
6,Indramayu,16_Sukamandi1,Drone (rice field),107.633407,-6.363697
6,Indramayu,16_Sukamandi1,Drone (rice field),107.631362,-6.364923
6,Indramayu,16_Sukamandi1,Drone (rice field),107.631607,-6.365062
6,Indramayu,16_Sukamandi1,Drone (rice field),107.632054,-6.364156
1,Indramayu,9_Sukamandi,Drone (rice field),107.641568,-6.355036
1,Indramayu,9_Sukamandi,Drone (rice field),107.641693,-6.355193
1,Indramayu,9_Sukamandi,Drone (rice field),107.640438,-6.354935
1,Indramayu,9. Sukamandi,Drone (rice field),107.641333,-6.355111
1,Indramayu,9_Sukamandi,Drone (rice field),107.640669,-6.35515
1,Indramayu,9_Sukamandi,Drone (rice field),107.640441,-6.355387
1,Indramayu,9_Sukamandi,Drone (rice field),107.641339,-6.354479
1,Indramayu,9_Sukamandi,Drone (rice field),107.639989,-6.355389
1,Indramayu,9_Sukamandi,Drone (rice field),107.640989,-6.354868
1,Indramayu,9_Sukamandi,Drone (rice field),107.640174,-6.35558
1,Indramayu,9_Sukamandi,Drone (rice field),107.640355,-6.35482
1,Indramayu,9_Sukamandi,Drone (rice field),107.640372,-6.35541
1,Indramayu,9. Sukamandi,Drone (rice field),107.640114,-6.355703
1,Indramayu,9_Sukamandi,Drone (rice field),107.640892,-6.355385
1,Indramayu,9_Sukamandi,Drone (rice field),107.641793,-6.354928
1,Indramayu,9_Sukamandi,Drone (rice field),107.641146,-6.354334
1,Indramayu,9_Sukamandi,Drone (rice field),107.640532,-6.354998
1,Indramayu,9_Sukamandi,Drone (rice field),107.640141,-6.355338
1,Indramayu,9_Sukamandi,Drone (rice field),107.641682,-6.354621
1,Indramayu,9_Sukamandi,Drone (rice field),107.640443,-6.355839
1,Indramayu,9_Sukamandi,Drone (rice field),107.640749,-6.354609
1,Indramayu,9_Sukamandi,Drone (rice field),107.64094,-6.356259
1,Indramayu,9_Sukamandi,Drone (rice field),107.641342,-6.35493
1,Indramayu,9_Sukamandi,Drone (rice field),107.642093,-6.355321
1,Indramayu,9_Sukamandi,Drone (rice field),107.642013,-6.354908
1,Indramayu,9_Sukamandi,Drone (rice field),107.641433,-6.354841
1,Indramayu,9_Sukamandi,Drone (rice field),107.642,-6.354781
1,Indramayu,9_Sukamandi,Drone (rice field),107.641148,-6.354726
1,Indramayu,9_Sukamandi,Drone (rice field),107.639987,-6.354937
1,Indramayu,9_Sukamandi,Drone (rice field),107.641023,-6.355905
1,Indramayu,9_Sukamandi,Drone (rice field),107.640457,-6.355737
1,Indramayu,9_Sukamandi,Drone (rice field),107.6409,-6.355273
1,Indramayu,9_Sukamandi,Drone (rice field),107.640888,-6.354481
1,Indramayu,9_Sukamandi,Drone (rice field),107.640909,-6.354475
1,Indramayu,9_Sukamandi,Drone (rice field),107.641957,-6.35473
1,Indramayu,9_Sukamandi,Drone (rice field),107.640765,-6.35607
1,Indramayu,9_Sukamandi,Drone (rice field),107.641885,-6.354755
1,Indramayu,9_Sukamandi,Drone (rice field),107.640326,-6.35585
1,Indramayu,9_Sukamandi,Drone (rice field),107.641176,-6.356068
1,Indramayu,9_Sukamandi,Drone (rice field),107.641949,-6.3552
1,Indramayu,9_Sukamandi,Drone (rice field),107.641824,-6.355565
1,Indramayu,9_Sukamandi,Drone (rice field),107.641389,-6.354512
1,Indramayu,9_Sukamandi,Drone (rice field),107.640614,-6.355511
1,Indramayu,9_Sukamandi,Drone (rice field),107.641864,-6.354632
1,Indramayu,9_Sukamandi,Drone (rice field),107.641179,-6.355073
1,Indramayu,9. Sukamandi,Drone (rice field),107.64225,-6.356258
1,Indramayu,9_Sukamandi,Drone (rice field),107.640486,-6.356024
1,Indramayu,9_Sukamandi,Drone (rice field),107.639957,-6.355924
1,Indramayu,9_Sukamandi,Drone (rice field),107.641795,-6.35538
1,Indramayu,9_Sukamandi,Drone (rice field),107.639594,-6.35547
1,Indramayu,9_Sukamandi,Drone (rice field),107.640269,-6.355691
1,Indramayu,9_Sukamandi,Drone (rice field),107.639715,-6.355646
1,Indramayu,9_Sukamandi,Drone (rice field),107.639991,-6.355841
1,Indramayu,9_Sukamandi,Drone (rice field),107.640141,-6.356396
1,Indramayu,9_Sukamandi,Drone (rice field),107.639979,-6.355124
1,Indramayu,9_Sukamandi,Drone (rice field),107.641093,-6.355484
1,Indramayu,9_Sukamandi,Drone (rice field),107.640616,-6.355903
1,Indramayu,9_Sukamandi,Drone (rice field),107.640861,-6.356174
6,Indramayu,,Drone (rice field),107.629667,-6.364861
1,Indramayu,9_Sukamandi,Drone (rice field),107.639537,-6.355391
1,Indramayu,9_Sukamandi,Drone (rice field),107.639549,-6.355314
1,Indramayu,9_Sukamandi,Drone (rice field),107.640897,-6.356288
1,Indramayu,9_Sukamandi,Drone (rice field),107.640637,-6.356192
1,Indramayu,9_Sukamandi,Drone (rice field),107.640804,-6.356369
1,Indramayu,9_Sukamandi,Drone (rice field),107.63977,-6.355293
1,Indramayu,9_Sukamandi,Drone (rice field),107.639624,-6.355968
1,Indramayu,9_Sukamandi,Drone (rice field),107.639837,-6.355785
1,Indramayu,9_Sukamandi,Drone (rice field),107.639994,-6.356293
1,Indramayu,9_Sukamandi,Drone (rice field),107.63954,-6.355843
1,Indramayu,9_Sukamandi,Drone (rice field),107.639503,-6.355833
1,Indramayu,9_Sukamandi,Drone (rice field),107.64164,-6.355481
1,Indramayu,9_Sukamandi,Drone (rice field),107.640832,-6.355712
1,Indramayu,9_Sukamandi,Drone (rice field),107.64073,-6.356291
1,Indramayu,9_Sukamandi,Drone (rice field),107.641284,-6.355675
1,Indramayu,9_Sukamandi,Drone (rice field),107.64012,-6.356104
1,Indramayu,9_Sukamandi,Drone (rice field),107.641445,-6.355846
6,Indramayu,,Drone (rice field),107.668303,-6.32625
1,Indramayu,9_Sukamandi,Drone (rice field),107.641346,-6.355834
1,Indramayu,9_Sukamandi,Drone (rice field),107.639736,-6.356117
1,Indramayu,9_Sukamandi,Drone (rice field),107.640895,-6.355836
1,Indramayu,9_Sukamandi,Drone (rice field),107.640585,-6.356513
6,Indramayu,,Drone (rice field),107.631083,-6.365472
1,Indramayu,9_Sukamandi,Drone (rice field),107.640256,-6.356536
1,Indramayu,9_Sukamandi,Drone (rice field),107.640445,-6.35629
1,Indramayu,9_Sukamandi,Drone (rice field),107.640328,-6.356239
1,Indramayu,9_Sukamandi,Drone (rice field),107.640447,-6.356377
1,Indramayu,9_Sukamandi,Drone (rice field),107.640515,-6.356456
6,Indramayu,,Drone (rice field),107.668139,-6.327556
2,Indramayu,17_Sukamandi2,Drone (rice field),107.605921,-6.361565
2,Indramayu,17_Sukamandi2,Drone (rice field),107.606156,-6.361349
2,Indramayu,17_Sukamandi2,Drone (rice field),107.606295,-6.361124
2,Indramayu,17_Sukamandi2,Drone (rice field),107.607573,-6.361355
3,Indramayu,17 Sukamandi2,Drone (rice field),107.608569,-6.36075
2,Indramayu,17_Sukamandi2,Drone (rice field),107.60647,-6.361442
2,Indramayu,17_Sukamandi2,Drone (rice field),107.607926,-6.362084
2,Indramayu,17_Sukamandi2,Drone (rice field),107.606577,-6.360641
2,Indramayu,17_Sukamandi2,Drone (rice field),107.607009,-6.361947
2,Indramayu,17_Sukamandi2,Drone (rice field),107.60706,-6.361071
2,Indramayu,17_Sukamandi2,Drone (rice field),107.606744,-6.36067
2,Indramayu,17_Sukamandi2,Drone (rice field),107.606828,-6.360978
2,Indramayu,17_Sukamandi2,Drone (rice field),107.60798,-6.361864
2,Indramayu,17 Sukamandi2,Drone (rice field),107.611556,-6.361722
2,Indramayu,17_Sukamandi2,Drone (rice field),107.605975,-6.362196
2,Indramayu,17_Sukamandi2,Drone (rice field),107.607198,-6.361119
3,Indramayu,17 Sukamandi2,Drone (rice field),107.603611,-6.3675
2,Indramayu,17_Sukamandi2,Drone (rice field),107.606602,-6.362069
2,Indramayu,17_Sukamandi2,Drone (rice field),107.606684,-6.361845
2,Indramayu,17_Sukamandi2,Drone (rice field),107.607293,-6.360582
2,Indramayu,17_Sukamandi2,Drone (rice field),107.607681,-6.360577
2,Indramayu,17_Sukamandi2,Drone (rice field),107.606749,-6.361573
2,Indramayu,17_Sukamandi2,Drone (rice field),107.607472,-6.362571
2,Indramayu,17_Sukamandi2,Drone (rice field),107.605965,-6.361175
2,Indramayu,17 Sukamandi2,Drone (rice field),107.612194,-6.360528
2,Indramayu,17_Sukamandi2,Drone (rice field),107.606293,-6.360672
2,Indramayu,17_Sukamandi2,Drone (rice field),107.606786,-6.361532
2,Indramayu,17_Sukamandi2,Drone (rice field),107.606352,-6.362644
2,Indramayu,17_Sukamandi2,Drone (rice field),107.607065,-6.362621
2,Indramayu,17_Sukamandi2,Drone (rice field),107.607657,-6.362473
2,Indramayu,17_Sukamandi2,Drone (rice field),107.607088,-6.360555
2,Indramayu,17_Sukamandi2,Drone (rice field),107.606784,-6.360669
2,Indramayu,17_Sukamandi2,Drone (rice field),107.607196,-6.360668
2,Indramayu,17_Sukamandi2,Drone (rice field),107.607437,-6.360497
2,Indramayu,17_Sukamandi2,Drone (rice field),107.60646,-6.362507
2,Indramayu,17_Sukamandi2,Drone (rice field),107.607652,-6.361569
2,Indramayu,17_Sukamandi2,Drone (rice field),107.606333,-6.360644
2,Indramayu,17_Sukamandi2,Drone (rice field),107.606751,-6.362025
2,Indramayu,17_Sukamandi2,Drone (rice field),107.607602,-6.362375
2,Indramayu,17_Sukamandi2,Drone (rice field),107.607685,-6.362203
2,Indramayu,17_Sukamandi2,Drone (rice field),107.606105,-6.360629
2,Indramayu,17 Sukamandi2,Drone (rice field),107.609056,-6.362889
3,Indramayu,17 Sukamandi2,Drone (rice field),107.609056,-6.362889
2,Indramayu,17_Sukamandi2,Drone (rice field),107.606297,-6.361576
2,Indramayu,17_Sukamandi2,Drone (rice field),107.6063,-6.362028
2,Indramayu,17_Sukamandi2,Drone (rice field),107.606293,-6.361975
2,Indramayu,17_Sukamandi2,Drone (rice field),107.60767,-6.360961
2,Indramayu,17_Sukamandi2,Drone (rice field),107.606961,-6.361275
2,Indramayu,17_Sukamandi2,Drone (rice field),107.607205,-6.362475
2,Indramayu,17_Sukamandi2,Drone (rice field),107.607153,-6.362465
2,Indramayu,17_Sukamandi2,Drone (rice field),107.607648,-6.360665
2,Indramayu,17_Sukamandi2,Drone (rice field),107.605941,-6.361393
2,Indramayu,17_Sukamandi2,Drone (rice field),107.60692,-6.362173
2,Indramayu,17_Sukamandi2,Drone (rice field),107.606754,-6.362477
2,Indramayu,17_Sukamandi2,Drone (rice field),107.606747,-6.361122
2,Indramayu,17_Sukamandi2,Drone (rice field),107.607203,-6.362023
2,Indramayu,17_Sukamandi2,Drone (rice field),107.60765,-6.361117
2,Indramayu,17_Sukamandi2,Drone (rice field),107.606045,-6.361771
2,Indramayu,17_Sukamandi2,Drone (rice field),107.607655,-6.362021
2,Indramayu,17_Sukamandi2,Drone (rice field),107.606848,-6.362373
2,Indramayu,17_Sukamandi2,Drone (rice field),107.607805,-6.361743
2,Indramayu,17_Sukamandi2,Drone (rice field),107.606091,-6.362588
2,Indramayu,17_Sukamandi2,Drone (rice field),107.60696,-6.360708
2,Indramayu,17_Sukamandi2,Drone (rice field),107.606221,-6.360928
2,Indramayu,17_Sukamandi2,Drone (rice field),107.606761,-6.362573
2,Indramayu,17_Sukamandi2,Drone (rice field),107.606302,-6.362479
2,Indramayu,17_Sukamandi2,Drone (rice field),107.607393,-6.361849
2,Indramayu,17_Sukamandi2,Drone (rice field),107.606222,-6.362185
2,Indramayu,17_Sukamandi2,Drone (rice field),107.607712,-6.361974
2,Indramayu,17_Sukamandi2,Drone (rice field),107.60662,-6.361012
2,Indramayu,17_Sukamandi2,Drone (rice field),107.606539,-6.362277
2,Indramayu,17_Sukamandi2,Drone (rice field),107.607122,-6.361627
2,Indramayu,17_Sukamandi2,Drone (rice field),107.606365,-6.361754
2,Indramayu,17_Sukamandi2,Drone (rice field),107.607309,-6.362062
2,Indramayu,17_Sukamandi2,Drone (rice field),107.607193,-6.3608
2,Indramayu,17_Sukamandi2,Drone (rice field),107.606726,-6.361193
2,Indramayu,17_Sukamandi2,Drone (rice field),107.607485,-6.361629
2,Indramayu,17_Sukamandi2,Drone (rice field),107.607201,-6.361571
2,Indramayu,17_Sukamandi2,Drone (rice field),107.606031,-6.36086
2,Indramayu,17_Sukamandi2,Drone (rice field),107.607238,-6.362246
2,Indramayu,17_Sukamandi2,Drone (rice field),107.606148,-6.362414
2,Indramayu,17_Sukamandi2,Drone (rice field),107.607898,-6.360731
2,Indramayu,17_Sukamandi2,Drone (rice field),107.606443,-6.360953
2,Indramayu,17_Sukamandi2,Drone (rice field),107.60775,-6.362625
2,Indramayu,17_Sukamandi2,Drone (rice field),107.607961,-6.362291
2,Indramayu,17_Sukamandi2,Drone (rice field),107.607936,-6.362356
2,Indramayu,17_Sukamandi2,Drone (rice field),107.607926,-6.362482
2,Indramayu,17_Sukamandi2,Drone (rice field),107.607851,-6.362486
6,Indramayu,16_Tambakjati,Drone (rice field),107.600684,-6.336914
4,Indramayu,15._Gempolsari2,Drone (rice field),107.609341,-6.360713
4,Indramayu,15._Gempolsari2,Drone (rice field),107.608514,-6.360847
5,Indramayu,16_Tambakjati,Drone (rice field),107.598872,-6.337957
5,Indramayu,10_Gampolsari,Drone (rice field),107.609043,-6.363245
6,Indramayu,16_Tambakjati,Drone (rice field),107.600564,-6.337317
5,Indramayu,16_Tambakjati,Drone (rice field),107.599252,-6.337521
5,Indramayu,16_Tambakjati,Drone (rice field),107.599736,-6.339825
5,Indramayu,16_Tambakjati,Drone (rice field),107.598987,-6.33801
6,Indramayu,16_Tambakjati,Drone (rice field),107.601239,-6.337561
5,Indramayu,16_Tambakjati,Drone (rice field),107.599124,-6.337654
4,Indramayu,15._Gempolsari2,Drone (rice field),107.60737,-6.360586
4,Indramayu,15._Gempolsari2,Drone (rice field),107.607969,-6.359738
4,Indramayu,15._Gempolsari2,Drone (rice field),107.607843,-6.360868
4,Indramayu,10_Gampolsari,Drone (rice field),107.607965,-6.363685
4,Indramayu,10_Gampolsari,Drone (rice field),107.609024,-6.363847
4,Indramayu,10_Gampolsari,Drone (rice field),107.607804,-6.362235
4,Indramayu,10_Gampolsari,Drone (rice field),107.608952,-6.362719
6,Indramayu,16_Tambakjati,Drone (rice field),107.600776,-6.336034
4,Indramayu,15._Gempolsari2,Drone (rice field),107.608333,-6.360278
5,Indramayu,10_Gampolsari,Drone (rice field),107.608598,-6.362731
5,Indramayu,10_Gampolsari,Drone (rice field),107.608832,-6.36387
5,Indramayu,10_Gampolsari,Drone (rice field),107.608469,-6.363089
5,Indramayu,16_Tambakjati,Drone (rice field),107.59885,-6.33771
4,Indramayu,15._Gempolsari2,Drone (rice field),107.608398,-6.360068
6,Indramayu,16_Tambakjati,Drone (rice field),107.600344,-6.338278
6,Indramayu,16_Tambakjati,Drone (rice field),107.600344,-6.338278
4,Indramayu,10_Gampolsari,Drone (rice field),107.608093,-6.362106
4,Indramayu,15._Gempolsari2,Drone (rice field),107.608984,-6.360794
6,Indramayu,16_Tambakjati,Drone (rice field),107.600605,-6.337063
6,Indramayu,16_Tambakjati,Drone (rice field),107.600794,-6.336532
4,Indramayu,10_Gampolsari,Drone (rice field),107.607969,-6.362056
4,Indramayu,15._Gempolsari2,Drone (rice field),107.609302,-6.360063
6,Indramayu,16_Tambakjati,Drone (rice field),107.600967,-6.338283
